#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 02 07 03 30 156  5.4  6.4 99.00 99.00 99.00 999 1012.9  18.0  17.9  17.7 99.0 99.00
2017 02 07 04 00 157  5.0  6.0 99.00 99.00 99.00 999 1012.9  18.1  17.9  17.8 99.0 99.00
2017 02 07 04 30 163  5.1  5.9 99.00 99.00 99.00 999 1012.8  18.1  17.9  17.8 99.0 99.00
2017 02 07 05 00 160  5.1  5.9 99.00 99.00 99.00 999 1012.6  18.1  17.8  17.8 99.0 99.00
2017 02 07 05 30 158  4.7  5.5 99.00 99.00 99.00 999 1012.3  18.0  17.8  17.8 99.0 99.00
2017 02 07 06 00 161  4.6  5.8 99.00 99.00 99.00 999 1012.1  17.9  17.8  17.7 99.0 99.00
2017 02 07 06 30 162  4.5  5.3 99.00 99.00 99.00 999 1011.9  17.8  17.8  17.6 99.0 99.00
2017 02 07 07 00 167  4.7  5.4 99.00 99.00 99.00 999 1011.7  18.0  17.8  17.8 99.0 99.00
2017 02 07 07 30 168  4.6  5.4 99.00 99.00 99.00 999 1011.6  18.1  17.8  17.9 99.0 99.00
2017 02 07 08 00 166  5.0  5.8 99.00 99.00 99.00 999 1011.1  17.9  17.8  17.7 99.0 99.00
2017 02 07 08 30 169  5.8  6.7 99.00 99.00 99.00 999 1010.3  18.1  17.8  17.9 99.0 99.00
2017 02 07 09 00 177  5.1  6.1 99.00 99.00 99.00 999 1010.6  18.2  17.8  18.0 99.0 99.00
2017 02 07 09 30 172  5.1  5.9 99.00 99.00 99.00 999 1010.1  18.2  17.8  18.0 99.0 99.00
2017 02 07 10 00 178  4.7  5.8 99.00 99.00 99.00 999 1010.1  18.2  17.8  18.0 99.0 99.00
2017 02 07 10 30 197  2.9  3.5 99.00 99.00 99.00 999 1010.2  17.9  17.8  17.7 99.0 99.00
2017 02 07 11 00 196  3.4  4.0 99.00 99.00 99.00 999 1010.3  18.0  17.8  17.8 99.0 99.00
2017 02 07 11 30 208  3.2  3.9 99.00 99.00 99.00 999 1010.8  18.1  17.8  17.9 99.0 99.00
2017 02 07 12 00 216  2.6  3.3 99.00 99.00 99.00 999 1011.0  17.7  17.8  17.5 99.0 99.00
2017 02 07 12 30 216  2.7  3.3 99.00 99.00 99.00 999 1010.9  17.8  17.8  17.6 99.0 99.00
2017 02 07 13 00 222  2.7  3.3 99.00 99.00 99.00 999 1011.4  17.9  17.8  17.7 99.0 99.00
2017 02 07 13 30 229  2.4  3.1 99.00 99.00 99.00 999 1011.8  18.1  17.7  17.9 99.0 99.00
2017 02 07 14 00 247  1.8  2.4 99.00 99.00 99.00 999 1012.1  17.9  17.6  17.5 99.0 99.00
2017 02 07 14 30 245  2.8  3.4 99.00 99.00 99.00 999 1012.1  17.9  17.6  17.6 99.0 99.00
2017 02 07 15 00 221  3.1  3.8 99.00 99.00 99.00 999 1012.2  18.0  17.8  17.6 99.0 99.00
2017 02 07 15 30 239  2.4  2.8 99.00 99.00 99.00 999 1012.8  17.8  17.9  17.4 99.0 99.00
2017 02 07 16 00 215  2.3  3.0 99.00 99.00 99.00 999 1012.7  18.1  17.8  17.7 99.0 99.00
2017 02 07 16 30 217  3.5  4.1 99.00 99.00 99.00 999 1012.3  18.1  17.9  17.7 99.0 99.00
2017 02 07 17 00 206  3.9  4.7 99.00 99.00 99.00 999 1012.1  18.2  18.0  17.9 99.0 99.00
2017 02 07 17 30 209  4.3  5.1 99.00 99.00 99.00 999 1011.7  18.5  18.1  18.1 99.0 99.00
2017 02 07 18 00 220  4.5  5.1 99.00 99.00 99.00 999 1011.2  18.6  18.1  18.1 99.0 99.00
2017 02 07 18 30 239  3.4  3.9 99.00 99.00 99.00 999 1011.2  18.7  18.2  18.1 99.0 99.00
2017 02 07 19 00 228  3.4  4.2 99.00 99.00 99.00 999 1010.6  18.5  18.3  17.9 99.0 99.00
2017 02 07 19 30 224  3.8  4.6 99.00 99.00 99.00 999 1010.1  18.5  18.2  17.9 99.0 99.00
2017 02 07 20 00 222  3.8  4.3 99.00 99.00 99.00 999 1009.7  18.4  18.2  17.8 99.0 99.00
2017 02 07 20 30 226  3.0  4.0 99.00 99.00 99.00 999 1009.5  18.4  18.2  17.9 99.0 99.00
2017 02 07 21 00 211  3.8  4.4 99.00 99.00 99.00 999 1009.3  18.2  18.2  17.8 99.0 99.00
2017 02 07 21 30 204  3.4  4.0 99.00 99.00 99.00 999 1009.2  18.0  18.2  17.8 99.0 99.00
2017 02 07 22 00 196  4.0  4.9 99.00 99.00 99.00 999 1009.0  18.0  18.3  17.8 99.0 99.00
2017 02 07 22 30 205  5.0  5.9 99.00 99.00 99.00 999 1009.0  18.3  18.5  18.0 99.0 99.00
2017 02 07 23 00 203  5.8  6.8 99.00 99.00 99.00 999 1008.6  18.4  18.5  18.0 99.0 99.00
2017 02 07 23 30 204  5.9  7.0 99.00 99.00 99.00 999 1008.6  18.6  18.3  18.1 99.0 99.00
2017 02 08 00 30 191  4.4  5.1 99.00 99.00 99.00 999 1008.6  18.0  18.1  17.7 99.0 99.00
2017 02 08 01 00 191  4.7  5.6 99.00 99.00 99.00 999 1008.6  18.1  18.1  17.9 99.0 99.00
2017 02 08 01 30 192  3.4  4.2 99.00 99.00 99.00 999 1008.6  18.3  18.0  18.1 99.0 99.00
2017 02 08 02 00 185  4.1  4.7 99.00 99.00 99.00 999 1008.8  17.9  18.0  17.7 99.0 99.00
2017 02 08 02 30 199  3.9  4.8 99.00 99.00 99.00 999 1008.9  18.4  17.9  18.2 99.0 99.00
2017 02 08 03 00 191  3.3  4.1 99.00 99.00 99.00 999 1009.0  18.1  17.9  17.9 99.0 99.00
2017 02 08 03 30 193  4.4  5.1 99.00 99.00 99.00 999 1009.1  18.4  17.9  18.2 99.0 99.00
2017 02 08 04 00 200  3.9  4.4 99.00 99.00 99.00 999 1009.4  18.3  17.9  18.1 99.0 99.00
2017 02 08 04 30 206  3.2  3.7 99.00 99.00 99.00 999 1009.5  18.2  17.9  18.0 99.0 99.00
2017 02 08 05 00 213  2.9  3.5 99.00 99.00 99.00 999 1009.6  18.1  17.8  17.9 99.0 99.00
2017 02 08 05 30 208  4.1  4.9 99.00 99.00 99.00 999 1009.4  18.2  17.9  18.0 99.0 99.00
2017 02 08 06 00 206  3.1  4.5 99.00 99.00 99.00 999 1009.4  18.2  18.0  18.0 99.0 99.00
2017 02 08 06 30 226  3.1  3.7 99.00 99.00 99.00 999 1009.2  18.3  18.1  18.1 99.0 99.00
2017 02 08 07 00 219  4.7  6.0 99.00 99.00 99.00 999 1008.8  18.4  18.2  18.2 99.0 99.00
2017 02 08 07 30 203  4.2  5.0 99.00 99.00 99.00 999 1008.7  18.1  18.2  17.9 99.0 99.00
2017 02 08 08 00 208  4.6  5.2 99.00 99.00 99.00 999 1008.3  18.3  18.3  18.1 99.0 99.00
2017 02 08 08 30 212  5.3  6.1 99.00 99.00 99.00 999 1008.2  18.3  18.3  18.1 99.0 99.00
2017 02 08 09 00 234  4.6  5.5 99.00 99.00 99.00 999 1008.3  18.4  18.3  18.2 99.0 99.00
2017 02 08 09 30 252  2.1  3.4 99.00 99.00 99.00 999 1008.3  18.1  18.3  17.9 99.0 99.00
2017 02 08 10 00 252  2.2  2.6 99.00 99.00 99.00 999 1008.4  17.9  18.3  17.7 99.0 99.00
2017 02 08 10 30 245  2.2  2.6 99.00 99.00 99.00 999 1008.4  17.9  18.3  17.7 99.0 99.00
2017 02 08 11 00 250  1.9  2.2 99.00 99.00 99.00 999 1008.7  17.7  18.3  17.5 99.0 99.00
2017 02 08 11 30 229  2.5  3.0 99.00 99.00 99.00 999 1008.8  17.8  18.3  17.6 99.0 99.00
2017 02 08 12 00 222  3.7  4.2 99.00 99.00 99.00 999 1008.8  18.2  18.3  18.0 99.0 99.00
2017 02 08 12 30 213  4.5  5.5 99.00 99.00 99.00 999 1008.7  18.1  18.3  17.9 99.0 99.00
2017 02 08 13 00 217  4.2  5.0 99.00 99.00 99.00 999 1009.0  18.1  18.2  17.9 99.0 99.00
2017 02 08 13 30 227  4.2  4.9 99.00 99.00 99.00 999 1009.5  18.1  18.2  17.9 99.0 99.00
2017 02 08 14 00 224  3.7  4.9 99.00 99.00 99.00 999 1009.7  18.1  18.2  17.9 99.0 99.00
2017 02 08 14 30 232  3.2  3.9 99.00 99.00 99.00 999 1010.1  18.3  18.2  18.1 99.0 99.00
2017 02 08 15 00 234  4.3  5.5 99.00 99.00 99.00 999 1010.6  18.2  18.2  17.8 99.0 99.00
2017 02 08 15 30 241  4.6  5.9 99.00 99.00 99.00 999 1010.7  18.2  18.2  17.7 99.0 99.00
2017 02 08 18 00 244  3.9  4.7 99.00 99.00 99.00 999 1010.6  18.0  18.2  17.6 99.0 99.00
2017 02 08 18 30 239  4.3  5.8 99.00 99.00 99.00 999 1010.4  18.4  18.3  17.9 99.0 99.00
2017 02 08 19 00 245  6.0  7.3 99.00 99.00 99.00 999 1010.1  18.4  18.3  17.6 99.0 99.00
2017 02 08 19 30 235  6.6  8.3 99.00 99.00 99.00 999 1009.8  18.6  18.3  17.7 99.0 99.00
2017 02 08 20 00 231  7.6  9.6 99.00 99.00 99.00 999 1010.2  18.7  18.3  17.6 99.0 99.00
2017 02 08 20 30 219  6.9  8.8 99.00 99.00 99.00 999 1010.1  18.3  18.3  17.5 99.0 99.00
2017 02 08 21 00 216  5.9  7.1 99.00 99.00 99.00 999 1009.6  18.6  18.3  17.7 99.0 99.00
2017 02 08 21 30 214  6.3  7.4 99.00 99.00 99.00 999 1009.6  18.7  18.4  17.6 99.0 99.00
2017 02 08 22 00 211  6.0  7.6 99.00 99.00 99.00 999 1009.8  18.4  18.4  17.6 99.0 99.00
2017 02 08 22 30 219  5.5  6.5 99.00 99.00 99.00 999 1010.3  18.4  18.4  17.6 99.0 99.00
2017 02 08 23 00 217  4.0  4.7 99.00 99.00 99.00 999 1010.7  18.5  18.4  17.5 99.0 99.00
2017 02 08 23 30 225  3.0  3.8 99.00 99.00 99.00 999 1011.0  18.4  18.4  17.5 99.0 99.00
2017 02 09 00 30 210  2.7  3.4 99.00 99.00 99.00 999 1011.8  17.8  18.4  17.2 99.0 99.00
2017 02 09 01 00 190  2.7  3.2 99.00 99.00 99.00 999 1012.2  17.7  18.4  17.1 99.0 99.00
2017 02 09 01 30 222  2.7  3.3 99.00 99.00 99.00 999 1012.8  17.7  18.3  17.2 99.0 99.00
2017 02 09 02 00 247  2.1  2.4 99.00 99.00 99.00 999 1013.5  17.7  18.4  17.2 99.0 99.00
2017 02 09 02 30 264  2.4  2.9 99.00 99.00 99.00 999 1014.0  17.4  18.3  16.9 99.0 99.00
2017 02 09 03 00 265  4.1  5.1 99.00 99.00 99.00 999 1014.5  17.5  18.3  17.0 99.0 99.00
2017 02 09 03 30 276  4.0  5.0 99.00 99.00 99.00 999 1014.8  17.8  18.3  17.2 99.0 99.00
2017 02 09 04 00 295  3.0  4.3 99.00 99.00 99.00 999 1015.5  17.7  18.3  17.1 99.0 99.00
2017 02 09 04 30 312  3.8  4.8 99.00 99.00 99.00 999 1015.9  17.6  18.3  17.0 99.0 99.00
2017 02 09 05 00 348  4.6  5.7 99.00 99.00 99.00 999 1016.5  19.0  18.3  16.2 99.0 99.00
2017 02 09 05 30   2  6.2  7.5 99.00 99.00 99.00 999 1016.8  19.1  18.3  13.5 99.0 99.00
2017 02 09 06 00   2  6.9  8.9 99.00 99.00 99.00 999 1017.3  18.5  18.2  12.6 99.0 99.00
2017 02 09 06 30   2  6.8  8.1 99.00 99.00 99.00 999 1017.3  18.1  18.2  12.1 99.0 99.00
2017 02 09 07 00   9  6.7  8.1 99.00 99.00 99.00 999 1017.8  17.7  18.2  12.4 99.0 99.00
2017 02 09 07 30  17  7.6  9.3 99.00 99.00 99.00 999 1018.1  17.6  18.2  11.0 99.0 99.00
2017 02 09 08 00  18  7.5  8.9 99.00 99.00 99.00 999 1018.7  17.3  18.1   9.1 99.0 99.00
2017 02 09 08 30  14  7.7  9.3 99.00 99.00 99.00 999 1018.8  17.0  18.1   9.9 99.0 99.00
2017 02 09 09 00  25  8.1 10.0 99.00 99.00 99.00 999 1019.2  16.8  18.0   9.4 99.0 99.00
2017 02 09 09 30  31  9.4 11.4 99.00 99.00 99.00 999 1019.1  16.5  17.9   9.3 99.0 99.00
2017 02 09 10 00  33  9.2 11.0 99.00 99.00 99.00 999 1019.3  16.1  17.8   9.3 99.0 99.00
2017 02 09 10 30  29  9.2 10.7 99.00 99.00 99.00 999 1019.6  15.5  17.8   8.2 99.0 99.00
2017 02 09 11 00  32  9.2 10.9 99.00 99.00 99.00 999 1020.1  15.0  17.7   7.3 99.0 99.00
2017 02 09 11 30  35  9.3 10.8 99.00 99.00 99.00 999 1020.5  14.7  17.7   8.3 99.0 99.00
2017 02 09 12 00  36  9.1 11.0 99.00 99.00 99.00 999 1021.3  14.5  17.7   7.9 99.0 99.00
2017 02 09 12 30  44  9.5 11.5 99.00 99.00 99.00 999 1022.0  14.4  17.7   8.0 99.0 99.00
2017 02 09 13 00  51  8.5 10.1 99.00 99.00 99.00 999 1021.9  14.3  17.6   8.2 99.0 99.00
2017 02 09 13 30  54  8.9 10.3 99.00 99.00 99.00 999 1022.4  14.8  17.6   9.0 99.0 99.00
2017 02 09 14 00  59  8.1  9.7 99.00 99.00 99.00 999 1023.2  15.1  17.6   9.3 99.0 99.00
2017 02 09 14 30  60  7.5  8.9 99.00 99.00 99.00 999 1023.7  15.5  17.6  10.1 99.0 99.00
2017 02 09 15 00  54  8.4  9.9 99.00 99.00 99.00 999 1024.5  15.7  17.7  10.7 99.0 99.00
2017 02 09 15 30  53  7.8  9.4 99.00 99.00 99.00 999 1025.0  15.5  17.7  10.1 99.0 99.00
2017 02 09 16 00  50  7.7  9.4 99.00 99.00 99.00 999 1025.4  15.6  17.7  10.0 99.0 99.00
2017 02 09 16 30  34  7.6  8.7 99.00 99.00 99.00 999 1025.8  15.4  17.8  10.9 99.0 99.00
2017 02 09 17 00  41  8.1  9.8 99.00 99.00 99.00 999 1025.8  14.6  17.8  10.0 99.0 99.00
2017 02 09 17 30  45  7.7  9.0 99.00 99.00 99.00 999 1025.7  14.6  17.9   9.4 99.0 99.00
2017 02 09 18 00  52  7.5  8.8 99.00 99.00 99.00 999 1025.5  14.8  17.9  10.3 99.0 99.00
2017 02 09 18 30  70  8.3  9.9 99.00 99.00 99.00 999 1024.9  15.2  17.9   9.5 99.0 99.00
2017 02 09 19 00  70  6.9  8.2 99.00 99.00 99.00 999 1024.8  15.3  17.9   8.9 99.0 99.00
2017 02 09 19 30  76  6.8  8.4 99.00 99.00 99.00 999 1024.6  15.0  17.9   8.2 99.0 99.00
2017 02 09 20 00  72  6.6  7.7 99.00 99.00 99.00 999 1024.5  15.2  17.9   8.5 99.0 99.00
2017 02 09 20 30  70  6.9  8.4 99.00 99.00 99.00 999 1024.2  15.3  17.9   8.0 99.0 99.00
2017 02 09 21 00  71  6.9  8.1 99.00 99.00 99.00 999 1024.2  15.4  17.9   7.6 99.0 99.00
2017 02 09 21 30  71  6.8  7.9 99.00 99.00 99.00 999 1023.8  15.2  17.9   7.6 99.0 99.00
2017 02 09 22 00  72  5.7  7.3 99.00 99.00 99.00 999 1024.2  15.2  17.9   7.7 99.0 99.00
2017 02 09 22 30  76  6.0  7.0 99.00 99.00 99.00 999 1024.2  15.5  17.9   8.9 99.0 99.00
2017 02 09 23 00  74  5.9  7.0 99.00 99.00 99.00 999 1024.4  15.5  17.9   9.2 99.0 99.00
2017 02 09 23 30  75  6.0  7.5 99.00 99.00 99.00 999 1024.6  15.5  18.0   9.0 99.0 99.00
2017 02 10 00 00  75  6.5  8.2 99.00 99.00 99.00 999 1024.8  15.2  18.0   9.2 99.0 99.00
2017 02 10 00 30  76  6.5  7.8 99.00 99.00 99.00 999 1024.9  15.3  18.0   9.3 99.0 99.00
2017 02 10 01 00  84  7.5  9.1 99.00 99.00 99.00 999 1024.8  15.6  18.0   9.3 99.0 99.00
2017 02 10 01 30  90  7.7  9.2 99.00 99.00 99.00 999 1025.2  15.8  18.0   8.7 99.0 99.00
2017 02 10 02 00  94  7.8  9.0 99.00 99.00 99.00 999 1025.5  16.0  18.0   9.1 99.0 99.00
2017 02 10 02 30  91  7.7  9.6 99.00 99.00 99.00 999 1025.8  16.0  18.0   9.5 99.0 99.00
2017 02 10 03 00  93  6.8  8.8 99.00 99.00 99.00 999 1025.6  16.2  18.0  10.3 99.0 99.00
2017 02 10 03 30  98  7.7  9.3 99.00 99.00 99.00 999 1025.6  16.4  18.0  10.1 99.0 99.00
2017 02 10 04 00 100  7.5  8.9 99.00 99.00 99.00 999 1025.7  16.3  17.9  10.2 99.0 99.00
2017 02 10 04 30 105  7.6  9.5 99.00 99.00 99.00 999 1025.7  16.4  17.9  10.7 99.0 99.00
2017 02 10 05 00 113  7.0  8.8 99.00 99.00 99.00 999 1025.7  16.6  17.9  10.1 99.0 99.00
2017 02 10 05 30 114  7.8  9.5 99.00 99.00 99.00 999 1025.5  16.5  17.8  11.5 99.0 99.00
2017 02 10 06 00 113  8.0  9.8 99.00 99.00 99.00 999 1025.2  16.7  17.8  10.7 99.0 99.00
2017 02 10 06 30 116  7.7  9.3 99.00 99.00 99.00 999 1025.2  16.7  17.8  10.7 99.0 99.00
2017 02 10 07 00 105  6.4  8.2 99.00 99.00 99.00 999 1025.2  16.4  17.8  12.0 99.0 99.00
2017 02 10 07 30 108  6.4  8.0 99.00 99.00 99.00 999 1025.0  16.3  17.7  12.2 99.0 99.00
2017 02 10 08 00 113  6.1  7.2 99.00 99.00 99.00 999 1024.7  16.2  17.7  12.5 99.0 99.00
2017 02 10 08 30 131  5.7  6.9 99.00 99.00 99.00 999 1024.5  16.6  17.7  12.9 99.0 99.00
2017 02 10 09 00 131  5.2  6.2 99.00 99.00 99.00 999 1024.5  17.2  17.6  13.6 99.0 99.00
2017 02 10 09 30 129  4.7  5.3 99.00 99.00 99.00 999 1024.2  17.2  17.6  13.8 99.0 99.00
2017 02 10 10 00 119  4.6  5.4 99.00 99.00 99.00 999 1023.9  17.1  17.5  14.1 99.0 99.00
2017 02 10 10 30 122  5.2  6.4 99.00 99.00 99.00 999 1023.9  17.1  17.5  14.0 99.0 99.00
2017 02 10 11 00 117  4.6  5.5 99.00 99.00 99.00 999 1023.9  17.2  17.5  13.9 99.0 99.00
2017 02 10 11 30 118  4.6  5.3 99.00 99.00 99.00 999 1023.9  17.2  17.5  14.1 99.0 99.00
2017 02 10 12 00 126  4.7  5.6 99.00 99.00 99.00 999 1024.0  17.1  17.5  14.3 99.0 99.00
2017 02 10 12 30 132  5.1  6.1 99.00 99.00 99.00 999 1024.1  17.3  17.5  14.4 99.0 99.00
2017 02 10 13 00 129  5.0  6.1 99.00 99.00 99.00 999 1024.1  17.3  17.5  14.7 99.0 99.00
2017 02 10 13 30 124  5.5  6.2 99.00 99.00 99.00 999 1024.0  17.4  17.5  14.9 99.0 99.00
2017 02 10 14 00 127  5.4  6.1 99.00 99.00 99.00 999 1024.1  17.9  17.5  15.5 99.0 99.00
2017 02 10 14 30 133  5.4  6.2 99.00 99.00 99.00 999 1024.3  18.1  17.5  15.6 99.0 99.00
2017 02 10 15 00 132  4.5  5.3 99.00 99.00 99.00 999 1024.6  17.6  17.5  15.7 99.0 99.00
2017 02 10 15 30 122  4.8  5.4 99.00 99.00 99.00 999 1024.6  18.0  17.5  15.9 99.0 99.00
2017 02 10 16 00 125  4.4  5.2 99.00 99.00 99.00 999 1024.6  18.2  17.5  16.0 99.0 99.00
2017 02 10 16 30 121  4.2  4.9 99.00 99.00 99.00 999 1024.5  18.3  17.6  16.4 99.0 99.00
2017 02 10 17 00 124  4.2  4.8 99.00 99.00 99.00 999 1024.4  18.2  17.7  16.5 99.0 99.00
2017 02 10 17 30 134  3.8  4.5 99.00 99.00 99.00 999 1024.2  18.3  17.8  16.7 99.0 99.00
2017 02 10 18 00 130  3.9  4.5 99.00 99.00 99.00 999 1023.6  18.0  17.8  16.6 99.0 99.00
2017 02 10 18 30 133  3.7  4.3 99.00 99.00 99.00 999 1023.3  18.1  17.8  16.7 99.0 99.00
2017 02 10 19 00 131  3.5  4.1 99.00 99.00 99.00 999 1022.7  18.3  17.9  16.8 99.0 99.00
2017 02 10 19 30 125  2.8  3.6 99.00 99.00 99.00 999 1022.3  18.0  17.9  16.7 99.0 99.00
2017 02 10 20 00 125  3.0  3.6 99.00 99.00 99.00 999 1021.9  18.1  17.9  16.9 99.0 99.00
2017 02 10 20 30 124  3.4  3.9 99.00 99.00 99.00 999 1021.5  18.2  17.9  17.0 99.0 99.00
2017 02 10 21 00 127  3.6  4.5 99.00 99.00 99.00 999 1021.1  18.0  17.9  17.0 99.0 99.00
2017 02 10 21 30 129  3.4  4.3 99.00 99.00 99.00 999 1020.7  18.3  17.8  17.2 99.0 99.00
2017 02 10 22 00 133  4.0  4.6 99.00 99.00 99.00 999 1020.5  18.0  18.0  17.1 99.0 99.00
2017 02 10 22 30 136  4.4  5.0 99.00 99.00 99.00 999 1020.2  18.1  18.0  17.2 99.0 99.00
2017 02 10 23 00 138  4.5  5.1 99.00 99.00 99.00 999 1020.3  18.0  17.9  17.3 99.0 99.00
2017 02 10 23 30 139  4.1  4.9 99.00 99.00 99.00 999 1020.2  18.1  17.9  17.4 99.0 99.00
2017 02 11 00 30 153  5.1  5.9 99.00 99.00 99.00 999 1020.1  18.1  17.7  17.5 99.0 99.00
2017 02 11 01 00 152  4.7  5.4 99.00 99.00 99.00 999 1019.9  18.0  17.7  17.4 99.0 99.00
2017 02 11 01 30 153  4.8  5.7 99.00 99.00 99.00 999 1019.9  18.0  17.7  17.4 99.0 99.00
2017 02 11 02 00 149  4.5  5.1 99.00 99.00 99.00 999 1019.9  18.1  17.8  17.5 99.0 99.00
2017 02 11 02 30 155  4.8  5.6 99.00 99.00 99.00 999 1019.8  18.1  17.7  17.6 99.0 99.00
2017 02 11 03 00 154  4.7  5.5 99.00 99.00 99.00 999 1019.7  18.2  17.7  17.7 99.0 99.00
2017 02 11 03 30 156  4.7  5.5 99.00 99.00 99.00 999 1019.6  18.0  17.7  17.6 99.0 99.00
2017 02 11 04 00 154  4.9  5.6 99.00 99.00 99.00 999 1019.4  18.0  17.7  17.6 99.0 99.00
2017 02 11 04 30 162  4.7  5.5 99.00 99.00 99.00 999 1019.4  18.2  17.7  17.8 99.0 99.00
2017 02 11 05 00 157  4.8  5.5 99.00 99.00 99.00 999 1019.3  18.2  17.7  17.8 99.0 99.00
2017 02 11 05 30 155  4.6  5.3 99.00 99.00 99.00 999 1019.1  18.1  17.7  17.7 99.0 99.00
2017 02 11 06 00 158  4.3  5.2 99.00 99.00 99.00 999 1019.0  18.1  17.7  17.8 99.0 99.00
2017 02 11 06 30 162  4.8  5.7 99.00 99.00 99.00 999 1018.7  18.3  17.7  18.0 99.0 99.00
2017 02 11 07 00 168  4.8  5.9 99.00 99.00 99.00 999 1018.8  18.1  17.7  17.8 99.0 99.00
2017 02 11 07 30 170  5.1  6.4 99.00 99.00 99.00 999 1018.6  18.4  17.7  18.1 99.0 99.00
2017 02 11 08 00 168  5.0  5.7 99.00 99.00 99.00 999 1018.3  18.3  17.7  18.0 99.0 99.00
2017 02 11 08 30 168  4.8  5.6 99.00 99.00 99.00 999 1018.2  18.2  17.7  17.9 99.0 99.00
2017 02 11 09 00 170  4.5  5.4 99.00 99.00 99.00 999 1018.1  18.4  17.7  18.2 99.0 99.00
2017 02 11 09 30 161  4.3  4.8 99.00 99.00 99.00 999 1018.0  18.3  17.7  18.1 99.0 99.00
2017 02 11 10 00 149  3.2  3.8 99.00 99.00 99.00 999 1018.0  18.1  17.6  17.9 99.0 99.00
2017 02 11 10 30 159  3.3  3.9 99.00 99.00 99.00 999 1018.1  18.0  17.6  17.8 99.0 99.00
2017 02 11 11 00 165  3.9  4.4 99.00 99.00 99.00 999 1018.2  18.2  17.6  18.0 99.0 99.00
2017 02 11 11 30 156  3.2  3.7 99.00 99.00 99.00 999 1018.4  18.0  17.7  17.8 99.0 99.00
2017 02 11 12 00 151  2.5  3.1 99.00 99.00 99.00 999 1018.7  17.7  17.7  17.5 99.0 99.00
2017 02 11 12 30 140  1.9  2.4 99.00 99.00 99.00 999 1019.2  18.0  17.7  17.8 99.0 99.00
2017 02 11 13 00 153  3.3  4.2 99.00 99.00 99.00 999 1019.2  17.7  17.7  17.5 99.0 99.00
2017 02 11 13 30 159  2.8  3.3 99.00 99.00 99.00 999 1019.7  18.0  17.7  17.8 99.0 99.00
2017 02 11 14 00 159  3.4  4.0 99.00 99.00 99.00 999 1019.8  18.0  17.7  17.8 99.0 99.00
2017 02 11 14 30 152  3.2  3.7 99.00 99.00 99.00 999 1020.1  18.5  17.7  18.2 99.0 99.00
2017 02 11 15 00 145  4.4  5.3 99.00 99.00 99.00 999 1020.1  18.5  17.6  18.1 99.0 99.00
2017 02 11 15 30 150  3.8  4.5 99.00 99.00 99.00 999 1020.3  18.6  17.7  18.1 99.0 99.00
2017 02 11 16 00 145  3.2  4.1 99.00 99.00 99.00 999 1020.6  18.4  17.7  17.9 99.0 99.00
2017 02 11 16 30 146  3.2  3.5 99.00 99.00 99.00 999 1020.5  18.5  17.7  17.9 99.0 99.00
2017 02 11 17 00 152  3.6  4.2 99.00 99.00 99.00 999 1020.2  18.5  17.8  18.0 99.0 99.00
2017 02 11 17 30 157  4.5  5.1 99.00 99.00 99.00 999 1019.8  18.7  17.8  18.2 99.0 99.00
2017 02 11 18 00 158  5.0  5.7 99.00 99.00 99.00 999 1019.3  18.8  17.9  18.3 99.0 99.00
2017 02 11 18 30 161  5.1  6.1 99.00 99.00 99.00 999 1018.9  18.8  18.0  18.3 99.0 99.00
2017 02 11 19 00 168  5.1  5.9 99.00 99.00 99.00 999 1018.5  19.0  18.1  18.5 99.0 99.00
2017 02 11 19 30 162  4.5  5.1 99.00 99.00 99.00 999 1018.2  19.1  18.1  18.5 99.0 99.00
2017 02 11 20 00 164  4.8  5.5 99.00 99.00 99.00 999 1017.8  19.2  18.1  18.6 99.0 99.00
2017 02 11 20 30 163  4.3  5.2 99.00 99.00 99.00 999 1017.6  19.2  18.1  18.6 99.0 99.00
2017 02 11 21 00 164  4.1  4.7 99.00 99.00 99.00 999 1017.4  19.3  18.2  18.6 99.0 99.00
2017 02 11 21 30 167  4.3  5.2 99.00 99.00 99.00 999 1017.4  19.4  18.2  18.6 99.0 99.00
2017 02 11 22 00 169  4.0  4.7 99.00 99.00 99.00 999 1017.3  19.4  18.3  18.6 99.0 99.00
2017 02 11 22 30 171  3.5  3.9 99.00 99.00 99.00 999 1017.5  19.5  18.2  18.6 99.0 99.00
2017 02 11 23 00 174  3.5  4.0 99.00 99.00 99.00 999 1017.4  19.3  18.2  18.5 99.0 99.00
2017 02 11 23 30 179  2.7  3.1 99.00 99.00 99.00 999 1017.6  18.9  18.2  18.4 99.0 99.00
2017 02 12 00 30 169  3.5  4.0 99.00 99.00 99.00 999 1017.6  18.3  18.1  18.1 99.0 99.00
2017 02 12 01 00 160  3.0  3.5 99.00 99.00 99.00 999 1017.8  18.3  18.1  18.1 99.0 99.00
2017 02 12 01 30 160  3.1  3.4 99.00 99.00 99.00 999 1018.1  18.2  18.1  18.0 99.0 99.00
2017 02 12 02 00 149  3.0  3.4 99.00 99.00 99.00 999 1018.2  18.0  18.1  17.8 99.0 99.00
2017 02 12 02 30 151  3.1  3.6 99.00 99.00 99.00 999 1018.2  17.9  18.1  17.7 99.0 99.00
